document,label
삼성6번째 유해가스 … 하청노동자만 죽어 나간다,4
"삼성LCD 뇌종양노동자, 10년 만에 산재 인정",4
"삼성LCD 뇌종양노동자, 10년 만에 산재 인정",4
"삼성LCD노동자희귀질환, 항소심에서도 산재 인정",4
삼성SDI 자회사 STM은 ‘산재 은폐’…한화는 폭발사고로 5명 숨져,4
삼성SDI 천안사업잔 고압 감전 사고… 협력업체노동자3명 부상,4
삼성家 대이은인재경영…지금은 '시스템반도체'에,5
삼성과 애플의 숨겨진 경쟁...디자이너영입전,5
삼성과 애플의 숨겨진 경쟁...디자이너영입전,5
삼성글로벌전략회의에 쏠린 MX사업부 최원준 실장 '역할론',5
삼성기술인재 영입'광폭 행보',5
"삼성늑장대응' 의혹, 언급조차 않는 언론들",4
삼성모바일 앱으로삼성반도체 건설노동자실시간 감시?,4
"삼성모바일, 애플 출신 반도체 전문가영입…‘갤럭시’ 맞춤 AP 개발 박차 ...",5
"삼성물산 사망사고 1위 오명 안아, 특단의안전대책 발등에 불",4
"삼성물산 사망사고 오명 경계선에 놓여, 오세철안전관리더 고삐 죈다",4
"삼성물산, 고용부 감독 피했나..상반기 사망사고 3건에도 과거 현장관리모범",4
"삼성반도체 30·40대 폐암사망노동자, 산재 첫 승인",4
"삼성반도체 47세노동자, 또 백혈병으로 사망",4
"삼성반도체 난소암 사망노동자, 산업재해 첫 인정",4
삼성반도체 백혈병 분쟁 11년만에 종지부...대한항공은,4
"삼성반도체 백혈병 분쟁' 사회적 합의 효과, '산재왕국'의 노동건강권 반올...",4
삼성반도체 사업장서 ‘이산화탄소’ 유출... 협력업체노동자1명 사망,4
"삼성반도체 산업재해, '노동자' 사라진 언론",4
삼성반도체 평택캠퍼스 디자인한 삼우건축 '안전노하우' 공유로 건설문화 선...,4
삼성반도체 하청업체노동자유방암 산재 판결…‘유해물질 인과성’ 첫 인정,4
"삼성반도체, 또 일냈다…챗GPT 등 AI 서버 시장 뒤흔들 칩 출시 [비즈360]",1
"삼성반도체, 또 일냈다…챗GPT 등 AI 서버 시장 뒤흔들 칩 출시 [비즈360]",1
"삼성반도체, '죽음의 공장' 외주화에 비난여론 거세",4
삼성반도체?현대차 수소전지?SK 배터리…최고의 기후지킴이는?,1
삼성반도체?현대차 수소전지?SK 배터리…최고의 기후지킴이는?,2
삼성반도체?현대차 수소전지?SK 배터리…최고의 기후지킴이는?,2
삼성반도체공장 협력업체노동자‘백혈병’ 산재 첫 인정,4
삼성반도체노동자‘악성 림프종’ 첫 산재 인정,4
"삼성반도체노동자'폐암' 사망, 첫 산재 인정",4
"삼성배터리·반도체, LG 가전이 그리는 '기후 변화 속' 지속가능 일상은?",3
"삼성배터리·반도체, LG 가전이 그리는 '기후 변화 속' 지속가능일상은?",2
삼성서 잇따른 기술 유출 시도… “美中 반도체 경쟁속 탈취 늘듯”,5
삼성서 잇따른 기술 유출 시도… “美中 반도체 경쟁속 탈취 늘듯”,5
삼성스마트폰 공장서 일하다 실명한노동자를 '자살시도'로 모함한 사장,4
삼성-애플 특허소송전…세계 곳곳서 정면 충돌,8
삼성-애플 특허소송전…세계 곳곳서 정면 충돌,8
삼성의 ‘10억 회유’ 뿌리치고 산재 인정까지…혜경씨 모녀의 ‘7전8기’,4
삼성의 불편한 진실을 다시 돌아보다,4
삼성의 지속가능한 일상은 어떤 모습일까,1
삼성의 지속가능한 일상은 어떤 모습일까,1
삼성의 지속가능한 일상은 어떤 모습일까,1
삼성의 지속가능한 일상은 어떤 모습일까,2
"삼성의안전보건관리, 지켜볼 '틈'을 만들다",4
"삼성이 그토록 감추고자 했던 '영업비밀'의 실체, 그런데",4
"삼성이산화탄소 누출 대책위 ""정부안전진단 촉구""",4
"삼성이재용, '3년간 300억' 중기 스마트공장 구축 돕는다",1
"삼성電, 인덕션 전기레인지 전력효율제고",6
"삼성電, 인덕션 전기레인지 전력효율제고",6
"삼성電, 인덕션 전기레인지 전력효율제고",6
"삼성電, 인덕션 전기레인지 전력효율제고",6
삼성전자 글로벌석박사인재 영입가속화,5
삼성전자' 반도체 백혈병' 공식 사과... 11년 만에 분쟁 마무리,4
삼성전자 반도체‘전과정평가’ 검증 완료,3
삼성전자 반도체‘전과정평가’ 검증 완료,3
삼성전자 반도체‘전과정평가’ 검증 완료,3
삼성전자 반도체‘전과정평가’ 검증 완료,3
삼성전자 반도체사업 탄소배출 전과정 수치화 구축,3
"삼성전자 반도체탄소배출 ‘전과정평가’ 검증 완료, “탄소중립 적극 기여”",3
"삼성전자 반도체탄소배출 ‘전과정평가’ 검증 완료, “탄소중립 적극 기여”",3
"삼성전자""12나노급 DDR5 D램 양산""…1초에 UHD 영화 2편 처리",1
"삼성전자""12나노급 DDR5 D램 양산""…1초에 UHD 영화 2편 처리",1
"삼성전자""1초에 영화 2편 처리하는 D램 개발""....업계 최대 용량 512GB DDR5...",6
"삼성전자""2분기 이후부터 영업이익 상당 부분 개선될 것""",6
"삼성전자""2분기 이후부터 영업이익 상당 부분 개선될 것""",6
"삼성전자""OTT, 광고로 수익 창출 가능…구독만이 답 아냐""",5
"삼성전자""다이슨 특허침해소송에 법적 맞대응""",8
"삼성전자""성능은 2배,에너지는 70% 감소""...인공지능 HBM-PIM 개발",6
"삼성전자""안전관리부족했다""…11년 만에 분쟁 마침표",4
"삼성전자""안전관리부족했다""…11년 만에 분쟁 마침표",4
"삼성전자""지속가능경영·미래성장동력 발굴""…주총서 밝힌 청사진",3
"삼성전자""차세대 HBM에 핀펫·하이브리드 본딩 기술 적용할 것""",6
"삼성전자""탄소배출 '전과정평가' 구축... 2050년 탄소중립 달성""",3
"삼성전자""특허소송보도 일방 주장으로 왜곡"" 반박",8
"삼성전자""한겨레 또 사실 왜곡…특허소송보도 아직 재판 중인 한쪽 주장일...",8
"삼성전자""한겨레 또 사실 왜곡…특허소송보도 아직 재판 중인 한쪽 주장일...",8
"삼성전자""화웨이소송, 맞대응 할 것"" (상보)",8
"삼성전자""화웨이소송, 맞대응 할 것"" (상보)",8
"삼성전자""화웨이특허권 소송, 내용 파악 후 대응 검토""",8
"삼성전자, ""12나노급 DDR5 D램 양산""…1초에 UHD 영화 2편 처리",1
"삼성전자, ""상생추구·정도경영""…협력사 경쟁력 높여 함께 성장",3
"삼성전자, ""상생추구·정도경영""…협력사 경쟁력 높여 함께 성장",3
"삼성전자, ""상생추구·정도경영""…협력사 경쟁력 높여 함께 성장",3
"삼성전자, ""상생추구·정도경영""…협력사 경쟁력 높여 함께 성장",3
"삼성전자, ""세계 최초 지능형 메모리 반도체 개발...인공지능 엔진 탑재""",6
"삼성전자, ""화웨이특허권침해 주장에 맞소송검토중""",8
"삼성전자, ""화웨이특허권침해 주장에 맞소송검토중""",8
"삼성전자, ‘HBM-PIM’ 개발... AI반도체 시장 선점 나선다",6
"삼성전자, ‘국제수자원관리동맹’ 최고 등급 인증 획득",3
"삼성전자, ‘애플소송에 법적 맞대응 한다’",8
"삼성전자, ‘차세대 반도체’ 기술로 메모리 불황 넘는다",6
"삼성전자, ‘탄소중립’ 위한 재생에너지 기술 개발",1
"삼성전자, “KIP 특허소송보도, 일방적 주장일 뿐”",8
"삼성전자, “메모리 반도체와 AI프로세서를 하나로”",6
"삼성전자, 113억대 ‘특허권사용료’ 법인세 불복소송대법서 최종 승소",8
"삼성전자, 12나노 D램 양산… UHD급 영화 2편 1초에 처리",1
"삼성전자, 12나노급 DDR5 D램 양산…""1초에 30GB 영화 2편 처리""",1
"삼성전자, 12나노급 DDR5 D램 양산…기술 우위 확고히",1
"삼성전자, 12나노급 DDR5 D램 양산…기술 우위 확고히",1
"삼성전자, 12나노급 D램 양산 시작… 최선단 기술 적용",1
"삼성전자, 12나노급 D램 양산 시작…업계 최선단 공정",1
"삼성전자, 12나노급 D램 양산…""D램 시장 선도할 것""",1
"삼성전자, '12나노급 D램' 양산…데이터센터·AI·차세대 컴퓨팅 공급",1
"삼성전자, '12나노급 D램' 양산…데이터센터·AI·차세대 컴퓨팅 공급",1
"삼성전자, 2022년 4분기 매출 70.46조원 영업이익 4.31조원 기록",2
"삼성전자, 2022년 실적 어닝쇼크..주력 반도체등 업황 부진",2
"삼성전자, 2023년 사장단 인사…첫 여성사장 이영희 승진",5
"삼성전자, 2023년 상반기 출시 앞둔 '갤럭시 S23' 시리즈 통해 반전 노릴까.....",5
"삼성전자, 2023년 정기 사장단 인사...""삼성전자최초의 여성 사장 포함 승진...",5
"삼성전자, 2023년 정기 사장단 인사…“인재와 기술 중시” 경영철학 반영",5
"삼성전자, 2023년도 정기 사장단 인사…안정 속 첫 여성 사장 등 혁신 지속",5
"삼성전자, 2023년형 비스포크 출시...초고효율 초연결성 강화",2
"삼성전자, 22년 4Q 매출 70.46조원·영업이익 4.31조원…연간 최대 매출 달성",2
"삼성전자, 2세대 스마트SSD 개발…연산 성능 2배 향상",6
"삼성전자, 2세대 스마트SSD 개발…연산 성능 2배 향상",6
"삼성전자, 2세대 스마트SSD 개발…연산 성능 2배 향상",6
"삼성전자, 2세대 스마트SSD 개발…연산 성능 2배 향상",6
"삼성전자, 3나노 칩 상반기 양산 돌입…당초 하반기에서 앞당겨",6
"삼성전자, 3나노 칩 상반기 양산 돌입…당초 하반기에서 앞당겨",6
"삼성전자, 3나노 칩 상반기 양산 돌입…당초 하반기에서 앞당겨",6
"삼성전자, 3나노 칩 상반기 양산 돌입…당초 하반기에서 앞당겨",6
"삼성전자, 3나노 칩 상반기 양산 돌입…당초 하반기에서 앞당겨",6
"삼성전자, 3나노 칩 상반기 양산 돌입…당초 하반기에서 앞당겨",6
"삼성전자, 3나노 칩 상반기 양산 돌입…당초 하반기에서 앞당겨",6
"삼성전자, '54기 정기주총' 개최…""새로운 가치?가능성 만들어 갈 것""",2
"삼성전자, '54기 정기주총' 개최…""새로운 가치?가능성 만들어 갈 것""",2
"삼성전자, 600개 중소기업 스마트공장 고도화 지원",1
"삼성전자, 706억 원 법인세소송사실상 승소…대법 ""15억 원 인정"" 원심 확정",8
"삼성전자, 706억 원 법인세소송사실상 승소…대법 ""15억 원 인정"" 원심 확정",8
"삼성전자, AI 등 미래 신사업 이끌인재대거영입",5
"삼성전자, AI 엔진 탑재한 메모리 반도체 개발 성공…""세계 최초""",6
"삼성전자, AI 전문 '차세대 메모리' 개발 '박차'",6
"삼성전자, AI 전문가 잇따라영입…1천명 목표",5
"삼성전자, AI글로벌 인재 영입, 혁신 스타트업 인수…""인공지능서도 초격차""",5
"삼성전자, AI글로벌 인재 영입...'미래 성장동력 발굴'",5
"삼성전자, AI로 반도체 초격차…메모리·인공지능 융합",6
"삼성전자, 'AI엔진 탑재 메모리 반도체 제품' 확대",6
"삼성전자, 'AI엔진 탑재 메모리 반도체 제품' 확대",6
"삼성전자, ARM 출신 시스템반도체 개발 전문가영입",5
"삼성전자, Arm 코어 더한 2세대 스마트 SSD 개발…더 빠르고효율적으로",6
"삼성전자, AWS 최고 등급 인증 획득",3
"삼성전자, AWS 최고 등급 인증 획득",3
"삼성전자, DDR5 메모리 개발…차세대 D램 선도",6
"삼성전자, HKMG 공정 적용 고용량 DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용 고용량 DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용 고용량 DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용 고용량 DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용 고용량 DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용 고용량 DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용 고용량 DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용 고용량 DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용된 '고성능·저전력' DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용된 '고성능·저전력' DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용된 '고성능·저전력' DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용된 '고성능·저전력' DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용된 '고성능·저전력' DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용된 '고성능·저전력' DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용된 '고성능·저전력' DDR5 메모리 개발",6
"삼성전자, HKMG 공정 적용된 '고성능·저전력' DDR5 메모리 개발",6
"삼성전자, HKMG 공정?8단 TSV 기술 적용 고용량 DDR5 메모리 개발....1초에 ...",6
"삼성전자, HKMG 적용 고용량 DDR5 메모리 개발",6
"삼성전자, IFA 2022서 미래 라이프스타일 대거 선봬",6
"삼성전자, 'IFA 2022'서 선보이는 '스마트싱스'와 '지속 가능한 기술'",6
"삼성전자, ISE 2023서 지속가능한 디스플레이 기술 전시",2
"삼성전자, ISE 2023서 지속가능한 디지털 사이니지 신제품 선봬",2
"삼성전자, ISE 2023서 '지속가능한 미래' 디지털 사이니지 신제품 공개",2
"삼성전자, ISE 2023서 지속가능한 미래 위한 디지털 사이니지 대거 공개",2
"삼성전자, ISE 2023서 지속가능한 미래 위한 디지털 사이니지 신제품 선보여",2
"삼성전자, ISE 2023서 지속가능한 미래를 위한 디지털 사이니지 신제품 선보여",6
"삼성전자, IT 넘어 '금융-패션' 등글로벌 인재 영입박차",5
"삼성전자, IT 넘어 '금융-패션' 등글로벌 인재 영입박차",5
"삼성전자, LCD특허권 소송휘말려",8
"삼성전자, SK, LG, CJ '여성 CEO' 발탁 이어져...""미래 사업 이끌 전문가""",5
"삼성전자, SK, LG, CJ '여성 CEO' 발탁 이어져...""미래 사업 이끌 전문가""",5
"삼성전자, SK, LG, CJ '여성 CEO' 발탁 이어져...""미래 사업 이끌 전문가""",5
"삼성전자, TSMC·애플 출신 등글로벌 인재 영입활발",5
"삼성전자, UMC 이어 TSMC 출신영입…대만 반도체인재품는다",5
"삼성전자, VD·가전사업 2분기 턴어라운드 노린다",5
"삼성전자, 가전사업 '기' 살린다",5
"삼성전자, 강신봉 前 요기요 대표영입…온라인 강화 목표",5
"삼성전자, 강신봉 前 요기요 대표영입…온라인 판매 강화",5
"삼성전자, 갤럭시 S22 시리즈 본격 출시·한전과 스마트싱스에너지서비스 강...",6
"삼성전자, 갤럭시 S22 시리즈 본격 출시·한전과 스마트싱스에너지서비스 강...",6
"삼성전자, 갤럭시 S22 시리즈 본격 출시·한전과 스마트싱스에너지서비스 강...",6
"삼성전자, 갤럭시 S22 시리즈 본격 출시·한전과 스마트싱스에너지서비스 강...",6
"삼성전자, 갤럭시 S22 시리즈 본격 출시·한전과 스마트싱스에너지서비스 강...",6
"삼성전자, 갤럭시 S22 시리즈 본격 출시·한전과 스마트싱스에너지서비스 강...",6
"삼성전자, 갤럭시 S22 시리즈 본격 출시·한전과 스마트싱스에너지서비스 강...",6
"삼성전자, 갤럭시 생태계 위한 친환경 비전 발표…신제품도 공개",6
"삼성전자, 갤럭시 생태계 위한 친환경 비전 발표…신제품도 공개",6
"삼성전자, 갤럭시 생태계 위한 친환경 비전 발표…신제품도 공개",6
"삼성전자, 갤럭시 생태계 위한 친환경 비전 발표…신제품도 공개",6
"삼성전자, 갤럭시 생태계 위한 친환경 비전 발표…신제품도 공개",6
"삼성전자, '갤럭시 전용칩' 개발 '속도'…퀄컴·AMD와 파트너십 강화",5
"삼성전자, 고효율-초연결 비스포크 신제품 출시",2
"삼성전자, '국제수자원관리동맹' 최고 등급 인증 획득",3
"삼성전자, 국제수자원관리동맹서 최고 등급 인증 받아",3
"삼성전자, 기후위기 극복 동참 '박차'…반도체탄소배출 '전과정평가' 제3자 ...",3
"삼성전자, 기후위기 극복 위해 '반도체탄소배출 전과정평가' 검증",3
"삼성전자, 기후위기 극복·2050년 탄소중립 달성반도체사업에 대한 전과정평...",3
"삼성전자, 기후위기 극복도 '초격차' 극한의 수자원 재활용·전력효율향상",6
"삼성전자, 남은 국제소송과 쟁점은",8
"삼성전자, 남은 국제소송과 쟁점은",8
"삼성전자, 내부 연산 기능 강화 ‘2세대 스마트SSD’ 개발",6
"삼성전자, 내부 연산 기능 강화 ‘2세대 스마트SSD’ 개발",6
"삼성전자, 내부 연산 기능 강화 ‘2세대 스마트SSD’ 개발",6
"삼성전자, 내부 연산 기능 강화 ‘2세대 스마트SSD’ 개발",6
"삼성전자, 내부 연산 기능 강화 ‘2세대 스마트SSD’ 개발",6
"삼성전자, 더 강력해진 SSD 출격…고성능 서버 시장 ‘초격차’ 잇는다",6
"삼성전자, 더 강력해진 SSD 출격…고성능 서버 시장 ‘초격차’ 잇는다",6
"삼성전자, 더 강력해진 SSD 출격…고성능 서버 시장 ‘초격차’ 잇는다",6
"삼성전자, 더 강력해진 SSD 출격…고성능 서버 시장 ‘초격차’ 잇는다",6
"삼성전자, 더 강력해진 SSD 출격…고성능 서버 시장 ‘초격차’ 잇는다",6
"삼성전자, 메모리·AI프로세서결합 HBM-PIM 세계 최초 개발",6
"삼성전자, 메모리에 AI프로세서내장 칩 세계 첫 개발",6
"삼성전자, 메모리에 AI프로세서내장 칩 세계 첫 개발",6
"삼성전자, 美 EPA ‘에너지스타상’서 ‘2관왕’ 기록…에너지절감 성과",2
"삼성전자, 美 모바일 특허 분쟁 ITC 예비판결서 승소",8
"삼성전자, 美 모바일 특허 분쟁 ITC 예비판결서 승소",8
"삼성전자, 미 반도체 인수합병 전문가영입… M&A 대상 점찍었나?",5
"삼성전자, 美 충전기술 특허소송완승",8
"삼성전자, 美 특허괴물 상대로 2년 만에 승소",8
"삼성전자, 美 환경청 '에너지스타상' 최고상 '2관왕'",2
"삼성전자, 美 환경청 '에너지스타상' 최고상 '2관왕'",2
"삼성전자, 美 환경청 '에너지스타상' 최고상 '2관왕'",2
"삼성전자, 美 환경청 주관 '에너지스타상'서 최고상 2관왕 수상",2
"삼성전자, 美 환경청 주관 '에너지스타상'서 최고상 2관왕 수상",2
"삼성전자, 미국 환경청 ‘에너지스타상’ 최고상 ‘2관왕’ 등극",2
"삼성전자, 미국 환경청 ‘에너지스타상’…최고상 ‘2관왕’",2
"삼성전자, 미국 환경청 '에너지스타상' 최고상 2관왕",2
"삼성전자, 미국 환경청 '에너지스타상' 최고상 '2관왕'",2
"삼성전자, 미국 환경청 '에너지스타상' 최고상 '2관왕'",2
"삼성전자, 미국 환경청 '에너지스타상' 최고상 '2관왕'",2
"삼성전자, 미국 환경청 '에너지스타상' 최고상 '2관왕'",2
"삼성전자, 미국 환경청 '에너지스타상' 최고상 '2관왕'",2
"삼성전자, 미국 환경청 '에너지스타상' 최고상 '2관왕'…""7대전자제품에 저전...",2
"삼성전자, 미국 환경청'에너지스타상' 최고상 '2관왕'",2
"삼성전자, 미국 환경청'에너지스타상' 최고상 '2관왕'",2
"삼성전자, 미국서 5G 표준특허 침해 피소",8
"삼성전자, 미국서 5G 표준특허 침해 피소",8
"삼성전자, 美서 또 특허소송당해... 갤럭시 스마트폰 다수에 기술 침해 의혹...",8
"삼성전자, 美서 특허 침해 피소…ITC 조사 예정(종합)",8
"삼성전자, 美환경청 '에너지스타상' 2개 부문 수상",2
"삼성전자, 반도체 생태계 확대 나선다…AI 탑재 메모리 제품군 공개",6
"삼성전자, 반도체 생태계 확대 나선다…AI 탑재 메모리 제품군 공개",6
"삼성전자, 반도체 생태계 확대 나선다…AI 탑재 메모리 제품군 공개",6
"삼성전자, 반도체 핵심기술 또 유출…“美-中 갈등속 탈취 늘어”",5
"삼성전자, 벤츠 디자이너 이일환영입… 갤럭시 ‘아재폰’ 오명 벗는다",5
"삼성전자, 불황 속 미래 대비 '꿋꿋'…메모리·파운드리 초격차 집중",1
"삼성전자, 불황 속 미래 대비 '꿋꿋'…메모리·파운드리 초격차 집중",1
"삼성전자, 불황을 기회로… 최선단 12나노급 D램 양산",1
"삼성전자, 불황일수록인재확보에 열 올리는 이유",5
"삼성전자, 비스포크 가전 신제품 라인업 공개…""친환경·고효율·초연결성 강...",2
"삼성전자, 비스포크 가전 신제품 라인업 공개…""친환경·고효율·초연결성 강...",2
"삼성전자, 비스포크 가전 신제품 출시… 초고효율·초연결성 강화",2
"삼성전자, 비스포크 신제품 출격…'초고효율·초연결성' 강화",2
"삼성전자, 비스포크 신제품 출시..에너지효율↑·AI기능 강화",2
"삼성전자, 비장의 무기 나왔다…세계 첫 12나노급 5세대 D램 양산 개시",1
"삼성전자, 사장 7명 승진인사…최초 여성사장 배출",5
"삼성전자, 사장단 인사 단행…이재용식 '안정 속 미래' 청사진",5
"삼성전자, 사장단 인사 단행…이재용식 '안정 속 미래' 청사진",5
"삼성전자, 사장단 인사 단행…이재용식 '안정 속 미래' 청사진",5
"삼성전자, 사장단 인사…승진 7명, 비(非)오너 여성사장 첫 배출",5
"삼성전자, 사장단 인사…승진 7명, 비(非)오너 여성사장 첫 배출",5
"삼성전자, 사장단 인사…승진 7명, 비(非)오너 여성사장 첫 배출",5
"삼성전자, 사장단 인사…'안정·기술·여성'에 방점(종합)",5
"삼성전자, 사장단 인사에서도 '기술 경영' 초점",5
"삼성전자, 산업부에 ‘특허권 소송상대’ 조사요청",8
"삼성전자, 산업부에 ‘특허권 소송상대’ 조사요청",8
"삼성전자, '상생' 위한 '스마트공장 3.0' 가동",1
"삼성전자, 세계 최초 AI 메모리 반도체 개발",6
"삼성전자, 세계 최초 AI 메모리 반도체 개발",6
"삼성전자, 세계 최초 AI 메모리 반도체 개발",6
"삼성전자, 세계 최초 AI 엔진 탑재 메모리 개발",6
"삼성전자, 세계 최초 AI 연산 기능 탑재 지능형 메모리 개발",6
"삼성전자, 세계 최초 AI엔진 메모리 탑재",6
"삼성전자, 세계 최초 AI엔진 메모리 탑재",6
"삼성전자, 세계 최초 AI엔진 탑재 PIM 개발",6
"삼성전자, 세계 최초 AI엔진 탑재한 메모리 반도체 개발",6
"삼성전자, 세계 최초 AI탑재 메모리 반도체 개발 성공",6
"삼성전자, 세계 최초 AI프로세서탑재 메모리 반도체 개발 성공",6
"삼성전자, 세계 최초 AI프로세서탑재 메모리 반도체 개발 성공",6
"삼성전자, 세계 최초 '메모리+AI프로세서' HBM-PIM 개발",6
"삼성전자, 세계 최초 메모리반도체·AI 결합 ‘HBM-PIM’ 개발…“시스템 에너...",6
"삼성전자, 세계 최초 메모리와 AI프로세서결합한 HBM-PIM 개발",6
"삼성전자, 세계 최초 메모리와 AI프로세서결합한 HBM-PIM 개발",6
"삼성전자, 세계 최초 인공지능 HBM-PIM 개발",6
"삼성전자, 세계 최초 인공지능 HBM-PIM 개발",6
"삼성전자, 세계 최초 인공지능 HBM-PIM 개발",6
"삼성전자, 세계 최초 인공지능 HBM-PIM 개발",6
"삼성전자, 세계 최초 인공지능 HBM-PIM 개발",6
"삼성전자, 세계 최초 인공지능 HBM-PIM 개발",6
"삼성전자, 세계 최초 인공지능 HBM-PIM 개발",6
"삼성전자, 세계 최초 인공지능 HBM-PIM 개발",6
"삼성전자, 세계 최초 인공지능 'HBM-PIM' 개발",6
"삼성전자, 세계 최초 인공지능 'HBM-PIM' 개발…성능↑·에너지소모↓",6
"삼성전자, 세계 최초 인공지능 'HBM-PIM' 개발…성능↑·에너지소모↓",6
"삼성전자, 세계 최초 인공지능 'HBM-PIM' 개발…성능↑·에너지소모↓",6
"삼성전자, 세계 최초 인공지능 결합 메모리 'HBM-PIM' 개발…""에코 시스템 구...",6
"삼성전자, 세계 최초 인공지능 메모리 반도체 HBM-PIM 개발",6
"삼성전자, 세계 최초 인공지능 반도체 'HBM-PIM' 개발",6
"삼성전자, 세계 최초 인공지능 반도체 'HBM-PIM' 개발",6
"삼성전자, 세계 최초 인공지능-메모리 반도체 'HBM-PIM' 개발 성공",6
"삼성전자, 세계 최초 지능형 메모리 반도체 'HBM-PIM' 개발....""메모리에 AI ...",6
"삼성전자, 세계 최초 지능형 메모리 반도체 'HBM-PIM' 개발....""메모리에 AI ...",6
"삼성전자, 세계 최초 지능형 메모리 반도체 개발",6
"삼성전자, 세계 최초 지능형 메모리 반도체 개발 성공",6
"삼성전자, 세계 최초로 반도체와 인공지능 결합한 메모리 시스템 개발",6
"삼성전자, 세계 최초로 반도체와 인공지능 결합한 메모리 시스템 개발",6
"삼성전자, 세계 최초로 반도체와 인공지능 결합한 메모리 시스템 개발",6
"삼성전자, 세계 최초로 반도체와 인공지능 결합한 메모리 시스템 개발",6
"삼성전자, 세계 최초로 '인공지능 HBM-PIM' 개발",6
"삼성전자, 세계 최초메모리 반도체와 인공지능 결합한 HBM-PIM 개발",6
"삼성전자, 세계적 AI 석학 잇따라영입",5
"삼성전자, 소비전력 20% 줄일 수 있는 12나노급 D램 양산",1
"삼성전자, 소비전력 20% 줄일 수 있는 12나노급 D램 양산",1
"삼성전자, 스마텐과 특허소송서 '승소'",8
"삼성전자, 스마텐과 특허소송서 '승소'",8
"삼성전자, '스마트공장 3.0' 3년간 총 300억 투자",1
"삼성전자, '스마트공장 3.0' 사업 본격 추진... '자생적 지역 스마트공장 생태...",1
"삼성전자, '스마트공장 3.0' 사업 본격 추진... '자생적 지역 스마트공장 생태...",1
"삼성전자, '스마트공장 3.0' 사업 시작…""중소기업·지역사회와 함께 성장""",1
"삼성전자, 스웨덴 통신장비 회사 에릭슨 임원 2명영입",5
"삼성전자, 시민이 뽑은 '지난 10년간 최악의노동자살인기업'",4
"삼성전자, 시민이 뽑은 '최악의노동자살인기업 1위'",4
"삼성전자, 시스템LSI 6000명 늘린다···'이재용 숙원' 비메모리 강화",5
"삼성전자, 신년 첫 투자 분야는 로봇...미래 먹거리 낙점",5
"삼성전자, 신년 첫 투자 분야는 로봇...미래 먹거리 낙점",5
"삼성전자, 신사업 관련인재 영입가속…BMW·MS·우버 등 출신 다양",5
"삼성전자, 新환경경영전략 시동…'탄소중립' 기술 개발 추진",1
"삼성전자, 新환경경영전략 시동…'탄소중립' 기술 개발 추진",1
"삼성전자, 新환경경영전략 시동…'탄소중립' 기술 개발 추진",2
"삼성전자, 新환경경영전략 실천…'탄소중립' 재생 에너지 기술 개발",1
"삼성전자, 압도적 투자로 K반도체 생태계 조성… 시스템 반도체 세계 1위 도약",5
"삼성전자, 업계 첫 HKMG DDR5 D램 개발…고용량·고성능·저전력 구현",6
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산",1
"삼성전자, '업계 최선단' 12나노급 D램 양산",1
"삼성전자, 업계 최선단 12나노급 D램 양산 돌입...""생산성 20% 향상""",1
"삼성전자, 업계 최선단 12나노급 D램 양산 시작",1
"삼성전자, 업계 최선단 12나노급 D램 양산 시작",1
"삼성전자, 업계 최선단 12나노급 D램 양산 시작",1
"삼성전자, 업계 최선단 12나노급 D램 양산 시작",1
"삼성전자, 업계 최선단 12나노급 D램 양산 시작",1
"삼성전자, 업계 최선단 12나노급 D램 양산… DDR5 확대 주도",1
"삼성전자, 업계 최선단 12나노급 D램 양산…""차세대 컴퓨팅 최적화""",1
"삼성전자, 업계 최초 ‘물사용량 저감’ 인증…친환경 선도",3
"삼성전자, 업계 최초 HJMG 공정 적용 고용량 DDR5 메모리 개발",6
